Track,Date,Race,Winner,2nd,3rd,4th
Taree,2025-11-29,1,2,3,4,5
Taree,2025-11-29,2,6,7,1,8
Taree,2025-11-29,3,1,6,4,2
Taree,2025-11-29,4,3,4,1,2
Taree,2025-11-29,5,6,1,3,8
Taree,2025-11-29,6,6,7,2,4
Taree,2025-11-29,7,6,7,4,3
Taree,2025-11-29,8,8,2,1,7
Taree,2025-11-29,9,2,8,1,3
Taree,2025-11-29,10,8,6,2,3
Taree,2025-11-29,11,4,1,7,6
Dubbo,2025-11-29,1,7,6,3,8
Dubbo,2025-11-29,2,7,1,3,2
Dubbo,2025-11-29,3,3,4,5,8
Dubbo,2025-11-29,4,1,5,3,2
Dubbo,2025-11-29,5,1,4,2,3
Dubbo,2025-11-29,6,8,5,1,4
Dubbo,2025-11-29,7,5,8,1,4
Dubbo,2025-11-29,8,1,8,2,7
Dubbo,2025-11-29,9,8,1,3,6
Dubbo,2025-11-29,10,8,2,6,3
Dubbo,2025-11-29,11,4,3,1,7
Wentworth Park,2025-11-29,1,2,4,6,3
Wentworth Park,2025-11-29,2,1,7,4,5
Wentworth Park,2025-11-29,3,8,2,6,1
Wentworth Park,2025-11-29,4,1,2,5,4
Wentworth Park,2025-11-29,5,1,2,7,8
Wentworth Park,2025-11-29,6,4,2,6,1
Wentworth Park,2025-11-29,7,4,5,2,3
Wentworth Park,2025-11-29,8,1,6,5,4
Wentworth Park,2025-11-29,9,3,5,2,7
Wentworth Park,2025-11-29,10,6,2,1,9
Gardens,2025-11-29,1,5,6,7,1
Gardens,2025-11-29,2,6,5,2,1
Gardens,2025-11-29,3,2,8,4,5
Gardens,2025-11-29,4,5,8,7,2
Gardens,2025-11-29,5,5,8,2,3
Gardens,2025-11-29,6,2,7,8,5
Gardens,2025-11-29,7,5,8,7,4
Gardens,2025-11-29,8,5,4,8,2
Gardens,2025-11-29,9,1,9,10,5
Gardens,2025-11-29,10,4,7,8,2
Gardens,2025-11-29,11,6,5,2,1
Gardens,2025-11-29,12,4,6,5,1
Ballarat,2025-11-29,1,2,1,7,5
Ballarat,2025-11-29,2,4,8,3,5
Ballarat,2025-11-29,3,4,5,8,3
Ballarat,2025-11-29,4,4,8,2,3
Ballarat,2025-11-29,5,6,4,8,7
Ballarat,2025-11-29,6,1,4,5,8
Ballarat,2025-11-29,7,7,1,6,3
Ballarat,2025-11-29,8,7,6,4,8
Ballarat,2025-11-29,9,4,7,3,6
Ballarat,2025-11-29,10,8,7,3,6
Ballarat,2025-11-29,11,4,8,3,10
Ballarat,2025-11-29,12,8,6,7,2
Lakeside,2025-11-29,1,4,1,7,5
Lakeside,2025-11-29,2,5,8,2,4
Lakeside,2025-11-29,3,8,6,2,1
Lakeside,2025-11-29,4,1,8,2,7
Lakeside,2025-11-29,5,4,2,9,5
Lakeside,2025-11-29,6,6,3,1,8
Lakeside,2025-11-29,7,1,6,3,4
Lakeside,2025-11-29,8,3,7,8,6
Lakeside,2025-11-29,9,5,8,4,2
Lakeside,2025-11-29,10,8,4,2,5
Sandown,2025-11-29,1,1,7,2,3
Sandown,2025-11-29,2,3,2,6,8
Sandown,2025-11-29,3,1,2,4,7
Sandown,2025-11-29,4,1,2,10,4
Sandown,2025-11-29,5,1,8,2,6
Sandown,2025-11-29,6,4,5,6,3
Sandown,2025-11-29,7,2,7,3,1
Sandown,2025-11-29,8,8,4,3,2
Sandown,2025-11-29,9,7,1,2,4
Sandown,2025-11-29,10,2,5,1,6
Sandown,2025-11-29,11,3,4,8,2
Sandown,2025-11-29,12,8,3,2,1
Cannington,2025-11-29,1,6,2,1,4
Cannington,2025-11-29,2,6,1,8,4
Cannington,2025-11-29,3,2,10,3,5
Cannington,2025-11-29,4,2,1,4,5
Cannington,2025-11-29,5,4,5,3,1
Cannington,2025-11-29,6,1,5,3,4
Cannington,2025-11-29,7,1,4,7,8
Cannington,2025-11-29,8,1,2,3,7
Cannington,2025-11-29,9,2,1,8,3
Cannington,2025-11-29,10,3,6,5,2
Cannington,2025-11-29,11,8,4,2,1
Cannington,2025-11-29,12,1,3,6,4
