Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-01-01,1,2,5,8,1
Richmond Straight,2026-01-01,2,6,5,7,3
Richmond Straight,2026-01-01,3,5,7,2,6
Richmond Straight,2026-01-01,4,5,7,4,6
Richmond Straight,2026-01-01,5,3,1,6,7
Richmond Straight,2026-01-01,6,4,6,8,2
Richmond Straight,2026-01-01,7,7,2,1,3
Richmond Straight,2026-01-01,8,6,7,8,1
Richmond Straight,2026-01-01,9,2,5,3,4
Richmond Straight,2026-01-01,10,8,6,3,2
Richmond Straight,2026-01-01,11,1,9,4,5
Nowra,2026-01-01,1,2,1,3,7
Nowra,2026-01-01,2,8,4,3,2
Nowra,2026-01-01,3,4,1,5,7
Nowra,2026-01-01,4,1,3,6,7
Nowra,2026-01-01,5,2,7,3,8
Nowra,2026-01-01,6,4,1,2,7
Nowra,2026-01-01,7,5,8,1,6
Nowra,2026-01-01,8,5,4,1,6
Nowra,2026-01-01,9,3,5,4,7
Nowra,2026-01-01,10,5,2,7,6
Casino,2026-01-01,1,8,6,4,1
Casino,2026-01-01,2,8,2,4,7
Casino,2026-01-01,3,8,2,1,9
Casino,2026-01-01,4,7,5,1,2
Casino,2026-01-01,5,7,6,1,3
Casino,2026-01-01,6,2,4,7,5
Casino,2026-01-01,7,1,5,8,2
Casino,2026-01-01,8,2,3,9,4
Casino,2026-01-01,9,1,2,5,4
Casino,2026-01-01,10,6,4,1,2
Casino,2026-01-01,11,8,2,4,1
Casino,2026-01-01,12,1,3,2,6
Wentworth Park,2026-01-01,1,2,5,1,7
Wentworth Park,2026-01-01,2,4,1,7,8
Wentworth Park,2026-01-01,3,5,1,2,3
Wentworth Park,2026-01-01,4,1,5,8,7
Wentworth Park,2026-01-01,5,6,5,4,1
Wentworth Park,2026-01-01,6,2,8,1,7
Wentworth Park,2026-01-01,7,5,7,3,8
Wentworth Park,2026-01-01,8,7,1,5,3
Wentworth Park,2026-01-01,9,1,8,7,3
Wentworth Park,2026-01-01,10,4,5,7,2
Wentworth Park,2026-01-01,11,5,7,2,8
Shepparton,2026-01-01,1,4,6,2,5
Shepparton,2026-01-01,2,8,4,7,1
Shepparton,2026-01-01,3,3,7,6,1
