Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-05-08,1,1,6,4,7
Goulburn,2026-05-08,2,4,2,8,7
Goulburn,2026-05-08,3,1,4,5,8
Goulburn,2026-05-08,4,8,1,2,7
Goulburn,2026-05-08,5,5,4,2,1
Goulburn,2026-05-08,6,1,3,5,8
Goulburn,2026-05-08,7,2,1,5,7
Goulburn,2026-05-08,8,2,8,6,1
Goulburn,2026-05-08,9,6,5,3,1
Goulburn,2026-05-08,10,3,8,4,1
Goulburn,2026-05-08,11,8,6,7,2
The Gardens,2026-05-08,1,2,3,8,5
The Gardens,2026-05-08,2,8,6,3,2
The Gardens,2026-05-08,3,6,1,3,5
The Gardens,2026-05-08,4,2,5,1,7
The Gardens,2026-05-08,5,4,1,2,6
The Gardens,2026-05-08,6,5,2,3,4
The Gardens,2026-05-08,7,2,8,6,5
The Gardens,2026-05-08,8,7,3,6,4
The Gardens,2026-05-08,9,5,6,1,2
The Gardens,2026-05-08,10,3,2,5,8
Richmond,2026-05-08,1,8,6,7,1
Richmond,2026-05-08,2,1,7,2,6
Richmond,2026-05-08,3,2,1,7,6
Richmond,2026-05-08,4,5,1,4,7
Richmond,2026-05-08,5,8,4,7,6
Richmond,2026-05-08,6,6,7,8,5
Richmond,2026-05-08,7,7,1,2,8
Richmond,2026-05-08,8,8,3,2,4
Richmond,2026-05-08,9,2,4,8,3
Richmond,2026-05-08,10,1,7,8,3
Richmond,2026-05-08,11,1,8,3,6
Richmond,2026-05-08,12,6,4,1,2
Wagga,2026-05-08,1,1,6,8,7
Wagga,2026-05-08,2,4,8,6,7
Wagga,2026-05-08,3,8,7,4,5
Wagga,2026-05-08,4,7,1,2,5
Wagga,2026-05-08,5,4,2,5,3
Wagga,2026-05-08,6,1,6,4,2
Wagga,2026-05-08,7,2,1,3,4
Wagga,2026-05-08,8,2,1,6,7
Wagga,2026-05-08,9,4,1,5,8
Wagga,2026-05-08,10,1,3,7,4
Wagga,2026-05-08,11,5,7,1,2
Healesville,2026-05-08,1,7,8,1,2
Healesville,2026-05-08,2,4,3,7,8
Healesville,2026-05-08,3,8,1,2,7
Healesville,2026-05-08,4,5,3,9,8
Healesville,2026-05-08,5,4,5,6,8
Healesville,2026-05-08,6,3,8,2,5
Healesville,2026-05-08,7,4,2,6,1
Healesville,2026-05-08,8,8,5,1,7
Healesville,2026-05-08,9,3,8,7,1
Healesville,2026-05-08,10,8,3,5,1
Healesville,2026-05-08,11,5,9,6,2
Healesville,2026-05-08,12,7,5,4,3
Bet Nation Townsville,2026-05-08,1,4,1,6,3
Bet Nation Townsville,2026-05-08,2,1,6,2,8
Bet Nation Townsville,2026-05-08,3,2,7,8,4
Bet Nation Townsville,2026-05-08,4,4,6,1,7
Bet Nation Townsville,2026-05-08,5,1,2,7,4
Bet Nation Townsville,2026-05-08,6,3,4,6,5
Bet Nation Townsville,2026-05-08,7,3,8,1,2
Bet Nation Townsville,2026-05-08,8,2,5,1,7
Bet Nation Townsville,2026-05-08,9,2,10,3,1
Bet Nation Townsville,2026-05-08,10,8,7,1,5
Bet Nation Townsville,2026-05-08,11,3,6,8,2
Bet Nation Townsville,2026-05-08,12,1,8,3,7
Traralgon,2026-05-08,1,8,3,5,2
Traralgon,2026-05-08,2,7,1,8,3
Traralgon,2026-05-08,3,3,5,4,6
Traralgon,2026-05-08,4,8,7,6,5
Traralgon,2026-05-08,5,10,8,3,9
Traralgon,2026-05-08,6,8,1,2,7
Traralgon,2026-05-08,7,7,1,6,4
Traralgon,2026-05-08,8,8,4,6,2
Traralgon,2026-05-08,9,2,7,6,4
Traralgon,2026-05-08,10,3,4,7,2
Traralgon,2026-05-08,11,4,2,7,1
Traralgon,2026-05-08,12,6,8,3,5
Ladbrokes Q Lakeside,2026-05-08,1,3,1,9,4
Ladbrokes Q Lakeside,2026-05-08,2,3,6,2,7
Ladbrokes Q Lakeside,2026-05-08,3,5,2,8,6
Ladbrokes Q Lakeside,2026-05-08,4,7,1,6,10
Ladbrokes Q Lakeside,2026-05-08,5,1,2,4,5
Ladbrokes Q Lakeside,2026-05-08,6,4,5,1,8
Gawler,2026-05-08,1,1,4,5,7
Gawler,2026-05-08,2,2,1,6,4
Gawler,2026-05-08,3,1,7,5,2
Gawler,2026-05-08,4,5,7,1,4
Gawler,2026-05-08,5,1,7,5,2
Gawler,2026-05-08,6,7,2,5,8
Gawler,2026-05-08,7,2,3,8,4
Gawler,2026-05-08,8,1,2,4,6
Gawler,2026-05-08,9,1,4,7,2
Gawler,2026-05-08,10,1,6,8,2
Geelong,2026-05-08,1,7,3,1,2
Geelong,2026-05-08,2,8,1,2,7
Geelong,2026-05-08,3,1,3,6,5
Geelong,2026-05-08,4,3,5,7,8
Geelong,2026-05-08,5,6,8,1,5
Geelong,2026-05-08,6,8,5,2,7
Geelong,2026-05-08,7,6,1,2,5
Geelong,2026-05-08,8,6,1,3,8
Geelong,2026-05-08,9,4,5,2,7
Geelong,2026-05-08,10,6,1,7,5
Geelong,2026-05-08,11,7,3,5,2
Geelong,2026-05-08,12,3,4,7,1
Bendigo,2026-05-08,1,2,8,3,7
Bendigo,2026-05-08,2,5,6,1,8
Bendigo,2026-05-08,3,3,2,1,8
Bendigo,2026-05-08,4,4,3,2,1
Bendigo,2026-05-08,5,3,2,4,6
Bendigo,2026-05-08,6,2,1,3,8
Bendigo,2026-05-08,7,4,7,8,3
Bendigo,2026-05-08,8,4,8,1,3
Bendigo,2026-05-08,9,7,3,1,6
Bendigo,2026-05-08,10,7,4,6,1
Bendigo,2026-05-08,11,8,3,6,2
Bendigo,2026-05-08,12,5,4,1,2
Mandurah,2026-05-08,1,4,1,7,3
Mandurah,2026-05-08,2,4,8,2,6
Mandurah,2026-05-08,3,2,1,6,8
Mandurah,2026-05-08,4,1,5,3,7
Mandurah,2026-05-08,5,5,6,3,8
Mandurah,2026-05-08,6,3,4,1,2
Mandurah,2026-05-08,7,6,5,3,8
Mandurah,2026-05-08,8,1,2,5,7
Mandurah,2026-05-08,9,4,2,7,1
Mandurah,2026-05-08,10,1,8,4,6
