Track,Date,Race,Winner,2nd,3rd,4th
Grafton,2026-05-19,1,3,6,5,2
Grafton,2026-05-19,2,6,5,2,1
Grafton,2026-05-19,3,4,8,5,7
Grafton,2026-05-19,4,6,4,2,8
Grafton,2026-05-19,5,3,7,8,1
Grafton,2026-05-19,6,4,5,2,7
Grafton,2026-05-19,7,5,6,2,3
Grafton,2026-05-19,8,7,6,4,5
Grafton,2026-05-19,9,1,4,2,8
Bulli,2026-05-19,1,5,1,2,8
Bulli,2026-05-19,2,1,3,8,7
Bulli,2026-05-19,3,3,1,6,5
Bulli,2026-05-19,4,1,8,7,6
Bulli,2026-05-19,5,8,2,1,6
Bulli,2026-05-19,6,1,4,5,3
Bulli,2026-05-19,7,6,7,8,5
Bulli,2026-05-19,8,8,6,2,5
Bulli,2026-05-19,9,3,5,8,2
Bulli,2026-05-19,10,2,8,4,5
Gosford,2026-05-19,1,7,1,2,3
Gosford,2026-05-19,2,2,1,4,8
Gosford,2026-05-19,3,3,2,7,1
Gosford,2026-05-19,4,7,1,4,8
Gosford,2026-05-19,5,7,6,8,5
Gosford,2026-05-19,6,8,3,4,2
Gosford,2026-05-19,7,7,3,8,2
Gosford,2026-05-19,8,1,3,4,2
Gosford,2026-05-19,9,1,3,4,7
Gosford,2026-05-19,10,6,1,7,3
Gosford,2026-05-19,11,7,4,6,3
Gosford,2026-05-19,12,2,1,8,5
Angle Park,2026-05-19,1,1,4,2,5
Angle Park,2026-05-19,2,2,7,1,8
Angle Park,2026-05-19,3,7,8,2,4
Angle Park,2026-05-19,4,1,2,7,4
Angle Park,2026-05-19,5,1,2,8,5
Angle Park,2026-05-19,6,5,4,1,7
Angle Park,2026-05-19,7,5,2,4,7
Angle Park,2026-05-19,8,2,5,1,8
Angle Park,2026-05-19,9,5,2,4,8
Angle Park,2026-05-19,10,1,7,2,5
Angle Park,2026-05-19,11,1,4,5,8
Angle Park,2026-05-19,12,7,1,2,8
Launceston,2026-05-19,1,8,3,4,1
Launceston,2026-05-19,2,3,2,8,1
Launceston,2026-05-19,3,3,2,8,5
Launceston,2026-05-19,4,2,4,3,1
Launceston,2026-05-19,5,2,1,6,4
Launceston,2026-05-19,6,3,8,1,7
Launceston,2026-05-19,7,3,2,7,6
Launceston,2026-05-19,8,3,7,8,6
Launceston,2026-05-19,9,5,8,7,6
Launceston,2026-05-19,10,8,1,4,6
Geelong,2026-05-19,1,1,3,4,7
Geelong,2026-05-19,2,3,1,8,2
Geelong,2026-05-19,3,4,7,2,8
Geelong,2026-05-19,4,1,6,7,3
Geelong,2026-05-19,5,2,9,4,8
Geelong,2026-05-19,6,5,7,2,8
Geelong,2026-05-19,7,2,8,4,6
Geelong,2026-05-19,8,8,1,3,7
Geelong,2026-05-19,9,3,8,2,7
Geelong,2026-05-19,10,1,8,7,2
Geelong,2026-05-19,11,1,2,3,8
Geelong,2026-05-19,12,6,3,2,1
Horsham,2026-05-19,1,6,7,1,5
Horsham,2026-05-19,2,3,2,1,7
Horsham,2026-05-19,3,1,2,8,3
Horsham,2026-05-19,4,6,5,3,4
Horsham,2026-05-19,5,1,3,4,7
Horsham,2026-05-19,6,2,4,6,3
Horsham,2026-05-19,7,8,2,5,7
Horsham,2026-05-19,8,3,1,6,5
Horsham,2026-05-19,9,7,1,6,4
Horsham,2026-05-19,10,6,1,5,4
Horsham,2026-05-19,11,8,6,7,5
Horsham,2026-05-19,12,4,2,1,3
Q Lakeside,2026-05-19,1,4,1,2,3
Q Lakeside,2026-05-19,2,3,7,2,1
Q Lakeside,2026-05-19,3,7,5,6,3
Q Lakeside,2026-05-19,4,4,1,3,6
Q Lakeside,2026-05-19,5,5,4,3,6
Q Lakeside,2026-05-19,6,8,6,5,7
Q Lakeside,2026-05-19,7,8,1,4,3
Q Lakeside,2026-05-19,8,2,6,3,4
Q Lakeside,2026-05-19,9,7,5,1,4
Q Lakeside,2026-05-19,10,2,5,7,1
Q Lakeside,2026-05-19,11,5,2,7,6
Q Lakeside,2026-05-19,12,1,6,8,2
Warragul,2026-05-19,1,3,2,6,8
Warragul,2026-05-19,2,4,2,7,1
Warragul,2026-05-19,3,8,2,6,3
Warragul,2026-05-19,4,1,2,3,8
Warragul,2026-05-19,5,7,4,2,8
Warragul,2026-05-19,6,1,2,7,5
Warragul,2026-05-19,7,1,2,7,3
Warragul,2026-05-19,8,3,1,2,4
Warragul,2026-05-19,9,1,4,3,2
Warragul,2026-05-19,10,5,1,2,6
Warragul,2026-05-19,11,7,4,2,5
Warragul,2026-05-19,12,1,8,5,6
Townsville,2026-05-19,1,6,8,7,3
Townsville,2026-05-19,2,5,7,1,8
Townsville,2026-05-19,3,2,7,1,4
Townsville,2026-05-19,4,6,7,1,3
Townsville,2026-05-19,5,3,7,8,1
Townsville,2026-05-19,6,8,1,4,3
Townsville,2026-05-19,7,5,7,6,8
Townsville,2026-05-19,8,3,1,2,4
Townsville,2026-05-19,9,8,7,3,1
Townsville,2026-05-19,10,1,6,7,8
Townsville,2026-05-19,11,3,1,7,4
Townsville,2026-05-19,12,9,5,6,8
Mandurah,2026-05-19,1,1,5,7,2
Mandurah,2026-05-19,2,1,3,7,6
Mandurah,2026-05-19,3,5,8,2,7
Mandurah,2026-05-19,4,4,3,8,7
Mandurah,2026-05-19,5,2,1,6,4
Mandurah,2026-05-19,6,7,5,2,1
Mandurah,2026-05-19,7,8,4,6,5
Mandurah,2026-05-19,8,8,1,3,4
Mandurah,2026-05-19,9,1,8,3,7
Mandurah,2026-05-19,10,3,1,2,8
Mandurah,2026-05-19,11,8,2,6,4
Mandurah,2026-05-19,12,1,2,7,6
