Track,Date,Race,Winner,2nd,3rd,4th
Casino,2025-12-30,R1,3,2,1,8
Casino,2025-12-30,R2,4,7,5,2
Casino,2025-12-30,R3,4,8,7,1
Casino,2025-12-30,R4,5,8,7,4
Casino,2025-12-30,R5,1,8,4,2
Casino,2025-12-30,R6,2,6,4,7
Casino,2025-12-30,R7,2,7,1,4
Casino,2025-12-30,R8,4,1,10,7
Casino,2025-12-30,R9,1,6,5,4
Casino,2025-12-30,R10,2,3,7,6
Casino,2025-12-30,R11,4,7,1,8
Bulli,2025-12-30,R1,6,7,1,2
Bulli,2025-12-30,R2,2,3,4,6
Bulli,2025-12-30,R3,3,1,6,7
Bulli,2025-12-30,R4,7,3,2,1
Bulli,2025-12-30,R5,6,4,9,1
Bulli,2025-12-30,R6,5,3,6,8
Bulli,2025-12-30,R7,4,8,2,3
Bulli,2025-12-30,R8,2,3,7,6
Bulli,2025-12-30,R9,1,8,7,2
Bulli,2025-12-30,R10,8,7,1,4
Bulli,2025-12-30,R11,2,5,4,8
Gosford,2025-12-30,R1,6,3,5,7
Gosford,2025-12-30,R2,8,6,7,4
Gosford,2025-12-30,R3,7,3,8,4
Gosford,2025-12-30,R4,5,3,8,6
Gosford,2025-12-30,R5,2,3,7,6
Gosford,2025-12-30,R6,3,8,2,4
Gosford,2025-12-30,R7,8,3,7,4
Gosford,2025-12-30,R8,6,3,8,5
Gosford,2025-12-30,R9,2,6,1,4
Gosford,2025-12-30,R10,3,4,7,1
Gosford,2025-12-30,R11,8,2,6,1
Gosford,2025-12-30,R12,4,7,3,8
Ladbrokes Q Straight,2025-12-30,R1,6,5,1,8
Ladbrokes Q Straight,2025-12-30,R2,8,4,6,1
Ladbrokes Q Straight,2025-12-30,R3,1,8,3,6
Ladbrokes Q Straight,2025-12-30,R4,5,7,2,8
Ladbrokes Q Straight,2025-12-30,R5,3,2,6,9
Ladbrokes Q Straight,2025-12-30,R6,6,5,3,7
Ladbrokes Q Straight,2025-12-30,R7,6,3,8,1
Ladbrokes Q Straight,2025-12-30,R8,8,4,7,1
Ladbrokes Q Straight,2025-12-30,R9,8,4,6,1
Ladbrokes Q Straight,2025-12-30,R10,2,1,3,4
Ladbrokes Q Straight,2025-12-30,R11,5,6,2,8
