Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2025-12-11,1,1,8,7,3
Richmond Straight,2025-12-11,2,1,8,4,7
Richmond Straight,2025-12-11,3,8,3,5,2
Richmond Straight,2025-12-11,4,1,8,4,5
Richmond Straight,2025-12-11,5,2,8,6,5
Richmond Straight,2025-12-11,6,1,6,8,7
Richmond Straight,2025-12-11,7,2,6,7,4
Richmond Straight,2025-12-11,8,1,4,8,5
Richmond Straight,2025-12-11,9,3,4,7,9
Richmond Straight,2025-12-11,10,7,5,3,6
Richmond Straight,2025-12-11,11,7,1,2,5
Nowra,2025-12-11,1,2,4,8,3
Nowra,2025-12-11,2,1,7,4,8
Nowra,2025-12-11,3,1,4,8,5
Nowra,2025-12-11,4,2,4,8,7
Nowra,2025-12-11,5,1,7,8,2
Nowra,2025-12-11,6,2,7,4,1
Nowra,2025-12-11,7,4,5,8,7
Nowra,2025-12-11,8,7,2,1,8
Nowra,2025-12-11,9,4,5,2,7
Nowra,2025-12-11,10,2,8,7,3
Wentworth Park,2025-12-11,1,8,1,2,7
Wentworth Park,2025-12-11,2,6,5,7,1
Wentworth Park,2025-12-11,3,4,1,8,5
Wentworth Park,2025-12-11,4,5,3,1,4
Wentworth Park,2025-12-11,5,1,7,3,5
Wentworth Park,2025-12-11,6,6,9,4,5
Wentworth Park,2025-12-11,7,1,4,5,7
Wentworth Park,2025-12-11,8,2,8,7,1
Wentworth Park,2025-12-11,9,2,5,7,8
Wentworth Park,2025-12-11,10,5,1,8,7
Casino,2025-12-11,1,7,2,1,3
Casino,2025-12-11,2,3,1,4,6
Casino,2025-12-11,3,3,1,6,2
Casino,2025-12-11,4,2,1,4,7
Casino,2025-12-11,5,7,2,4,8
Casino,2025-12-11,6,4,1,2,7
Casino,2025-12-11,7,1,3,7,8
Casino,2025-12-11,8,3,2,1,0
Casino,2025-12-11,9,5,8,4,7
Casino,2025-12-11,10,1,3,5,9
Casino,2025-12-11,11,7,6,8,2
Casino,2025-12-11,12,7,4,1,2
Shepparton,2025-12-11,1,8,1,5,7
Shepparton,2025-12-11,2,8,1,3,5
Shepparton,2025-12-11,3,1,5,2,6
Shepparton,2025-12-11,4,4,8,2,3
Shepparton,2025-12-11,5,8,6,3,5
Shepparton,2025-12-11,6,1,2,8,3
Shepparton,2025-12-11,7,4,8,1,6
Shepparton,2025-12-11,8,1,2,5,8
Shepparton,2025-12-11,9,4,3,6,5
Shepparton,2025-12-11,10,3,2,7,4
Shepparton,2025-12-11,11,4,5,7,1
Shepparton,2025-12-11,12,5,3,6,1
Ladbrokes Q Straight,2025-12-11,1,3,7,4,6
Ladbrokes Q Straight,2025-12-11,2,6,1,8,2
Ladbrokes Q Straight,2025-12-11,3,6,4,8,5
Ladbrokes Q Straight,2025-12-11,4,6,8,5,1
Ladbrokes Q Straight,2025-12-11,5,6,3,4,5
Ladbrokes Q Straight,2025-12-11,6,2,7,1,4
Ladbrokes Q Straight,2025-12-11,7,6,2,8,5
Ladbrokes Q Straight,2025-12-11,8,7,5,4,8
Ladbrokes Q Straight,2025-12-11,9,5,1,8,7
Ladbrokes Q Straight,2025-12-11,10,7,1,3,4
Warragul,2025-12-11,1,7,2,3,5
Warragul,2025-12-11,2,5,6,4,8
Warragul,2025-12-11,3,1,6,7,8
Warragul,2025-12-11,4,3,6,7,1
Warragul,2025-12-11,5,1,4,2,5
Warragul,2025-12-11,6,6,7,1,8
Warragul,2025-12-11,7,6,5,1,8
Warragul,2025-12-11,8,2,8,1,3
Warragul,2025-12-11,9,2,1,3,7
Warragul,2025-12-11,10,1,8,2,5
Warragul,2025-12-11,11,4,2,1,3
Warragul,2025-12-11,12,4,2,6,1
Ballarat,2025-12-11,1,3,2,8,4
Ballarat,2025-12-11,2,8,2,1,7
Ballarat,2025-12-11,3,3,5,7,1
Ballarat,2025-12-11,4,4,1,6,3
Ballarat,2025-12-11,5,6,7,3,2
Ballarat,2025-12-11,6,4,3,5,6
Ballarat,2025-12-11,7,8,1,6,2
Ballarat,2025-12-11,8,8,1,4,7
Ballarat,2025-12-11,9,5,1,7,2
Ballarat,2025-12-11,10,8,3,4,5
Ballarat,2025-12-11,11,7,4,5,2
Hobart,2025-12-11,1,5,3,2,1
Hobart,2025-12-11,2,8,2,7,5
Hobart,2025-12-11,3,4,8,1,5
Hobart,2025-12-11,4,1,3,4,7
Hobart,2025-12-11,5,4,3,1,2
Hobart,2025-12-11,6,9,3,1,0
Hobart,2025-12-11,7,1,8,2,4
Hobart,2025-12-11,8,3,5,8,7
Hobart,2025-12-11,9,3,7,4,5
Hobart,2025-12-11,10,7,3,1,6
Hobart,2025-12-11,11,6,8,2,1
Sandown,2025-12-11,1,5,2,3,6
Sandown,2025-12-11,2,4,1,5,8
Sandown,2025-12-11,3,1,2,7,6
Sandown,2025-12-11,4,5,1,8,4
Sandown,2025-12-11,5,3,2,8,1
Sandown,2025-12-11,6,2,4,5,7
Sandown,2025-12-11,7,7,1,2,6
Sandown,2025-12-11,8,8,3,1,6
Sandown,2025-12-11,9,8,2,4,7
Sandown,2025-12-11,10,4,2,9,6
Sandown,2025-12-11,11,2,3,1,7
Sandown,2025-12-11,12,2,5,4,6
Angle Park,2025-12-11,1,3,6,8,2
Angle Park,2025-12-11,2,1,8,4,1
Angle Park,2025-12-11,3,7,4,3,8
Angle Park,2025-12-11,4,5,2,1,8
Angle Park,2025-12-11,5,7,4,1,8
