Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-01-04,1,8,9,4,6
Richmond,2026-01-04,2,4,6,1,2
Richmond,2026-01-04,3,4,2,1,8
Richmond,2026-01-04,4,1,6,8,7
Richmond,2026-01-04,5,8,7,1,3
Richmond,2026-01-04,6,2,4,7,1
Richmond,2026-01-04,7,5,1,9,3
Richmond,2026-01-04,8,8,5,1,0
Richmond,2026-01-04,9,9,3,4,2
Richmond,2026-01-04,10,8,1,6,2
Richmond,2026-01-04,11,7,6,2,8
Richmond,2026-01-04,12,7,6,3,2
Grafton,2026-01-04,1,6,5,8,9
Grafton,2026-01-04,2,7,8,1,2
Grafton,2026-01-04,3,4,5,8,3
Grafton,2026-01-04,4,7,5,2,4
Grafton,2026-01-04,5,1,2,4,3
Grafton,2026-01-04,6,3,1,2,4
Grafton,2026-01-04,7,6,1,9,7
Grafton,2026-01-04,8,2,3,5,7
Grafton,2026-01-04,9,6,1,7,4
Grafton,2026-01-04,10,5,3,8,4
Grafton,2026-01-04,11,8,1,2,5
Grafton,2026-01-04,12,2,8,1,7
Healesville,2026-01-04,1,5,2,3,8
Healesville,2026-01-04,2,4,8,2,7
Healesville,2026-01-04,3,2,8,5,1
Healesville,2026-01-04,4,6,5,8,4
Healesville,2026-01-04,5,1,5,8,2
Healesville,2026-01-04,6,7,6,4,1
Healesville,2026-01-04,7,2,1,6,3
Healesville,2026-01-04,8,5,8,7,2
Healesville,2026-01-04,9,4,8,1,6
Healesville,2026-01-04,10,1,3,8,2
Healesville,2026-01-04,11,2,4,5,6
Healesville,2026-01-04,12,1,8,2,7
BetDeluxe Capalaba,2026-01-04,1,1,7,6,8
BetDeluxe Capalaba,2026-01-04,2,7,8,4,2
BetDeluxe Capalaba,2026-01-04,3,8,5,1,7
BetDeluxe Capalaba,2026-01-04,4,5,1,4,8
BetDeluxe Capalaba,2026-01-04,5,1,6,7,8
BetDeluxe Capalaba,2026-01-04,6,5,4,1,7
BetDeluxe Capalaba,2026-01-04,7,1,4,8,2
BetDeluxe Capalaba,2026-01-04,8,2,8,3,6
BetDeluxe Capalaba,2026-01-04,9,4,8,7,2
Mount Gambier,2026-01-04,1,1,8,2,4
Mount Gambier,2026-01-04,2,4,8,2,6
Mount Gambier,2026-01-04,3,1,8,2,6
Mount Gambier,2026-01-04,4,6,4,1,2
Mount Gambier,2026-01-04,5,4,8,2,1
Mount Gambier,2026-01-04,6,2,4,1,8
Mount Gambier,2026-01-04,7,2,6,1,8
Mount Gambier,2026-01-04,8,2,7,8,6
Mount Gambier,2026-01-04,9,1,4,2,8
Mount Gambier,2026-01-04,10,4,1,2,6
Murray Bridge,2026-01-04,1,4,7,8,1
Murray Bridge,2026-01-04,2,8,7,2,5
Murray Bridge,2026-01-04,3,7,8,4,1
Murray Bridge,2026-01-04,4,1,4,8,2
Murray Bridge,2026-01-04,5,8,1,7,5
Murray Bridge,2026-01-04,6,3,7,5,1
Murray Bridge,2026-01-04,7,6,7,3,4
Murray Bridge,2026-01-04,8,1,6,2,7
Murray Bridge,2026-01-04,9,1,4,7,3
Murray Bridge,2026-01-04,10,2,4,8,6
Murray Bridge,2026-01-04,11,8,5,2,1
Murray Bridge,2026-01-04,12,2,4,5,1
Horsham,2026-01-04,1,3,1,5,2
Horsham,2026-01-04,2,5,6,3,8
Horsham,2026-01-04,3,4,3,2,8
Horsham,2026-01-04,4,2,3,4,1
Horsham,2026-01-04,5,1,7,5,2
Horsham,2026-01-04,6,6,1,8,3
Horsham,2026-01-04,7,2,8,6,3
Horsham,2026-01-04,8,3,6,4,8
Horsham,2026-01-04,9,2,3,5,1
Horsham,2026-01-04,10,2,6,4,5
Horsham,2026-01-04,11,3,1,4,2
Horsham,2026-01-04,12,6,3,1,7
BetDeluxe Rockhampton,2026-01-04,1,4,6,1,2
BetDeluxe Rockhampton,2026-01-04,2,7,4,1,8
BetDeluxe Rockhampton,2026-01-04,3,7,5,2,4
BetDeluxe Rockhampton,2026-01-04,4,3,8,7,2
BetDeluxe Rockhampton,2026-01-04,5,7,6,8,3
BetDeluxe Rockhampton,2026-01-04,6,1,8,4,5
BetDeluxe Rockhampton,2026-01-04,7,4,1,7,3
BetDeluxe Rockhampton,2026-01-04,8,1,3,2,4
BetDeluxe Rockhampton,2026-01-04,9,3,4,1,6
BetDeluxe Rockhampton,2026-01-04,10,6,3,4,1
BetDeluxe Rockhampton,2026-01-04,11,2,8,3,6
Ladbrokes Q2 Parklands,2026-01-04,1,6,1,8,2
Ladbrokes Q2 Parklands,2026-01-04,2,6,3,7,1
Ladbrokes Q2 Parklands,2026-01-04,3,7,8,1,4
Ladbrokes Q2 Parklands,2026-01-04,4,6,4,2,3
Ladbrokes Q2 Parklands,2026-01-04,5,8,3,2,5
Ladbrokes Q2 Parklands,2026-01-04,6,2,8,7,1
Ladbrokes Q2 Parklands,2026-01-04,7,3,2,1,8
Ladbrokes Q2 Parklands,2026-01-04,8,4,1,7,8
Ladbrokes Q2 Parklands,2026-01-04,9,8,5,2,1
Darwin,2026-01-04,1,8,2,1,7
Darwin,2026-01-04,2,4,2,3,6
Darwin,2026-01-04,3,4,8,1,2
Darwin,2026-01-04,4,8,1,6,2
Darwin,2026-01-04,5,2,8,5,1
Darwin,2026-01-04,6,4,3,5,7
Darwin,2026-01-04,7,2,7,5,8
Darwin,2026-01-04,8,5,7,8,1
Darwin,2026-01-04,9,2,7,6,8
Darwin,2026-01-04,10,7,2,5,1
Darwin,2026-01-04,11,2,7,5,1
