Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-03-18,1,6,1,2,7
Temora,2026-03-18,2,4,2,6,7
Temora,2026-03-18,3,7,1,8,2
Temora,2026-03-18,4,1,6,8,2
Temora,2026-03-18,5,6,8,3,1
Temora,2026-03-18,6,3,7,4,8
Temora,2026-03-18,7,2,7,5,8
Temora,2026-03-18,8,3,8,1,7
Gunnedah,2026-03-18,1,5,2,7,4
Gunnedah,2026-03-18,2,2,8,1,5
Gunnedah,2026-03-18,3,3,5,4,2
Gunnedah,2026-03-18,4,8,7,2,5
Gunnedah,2026-03-18,5,6,5,1,4
Gunnedah,2026-03-18,6,2,1,3,4
Gunnedah,2026-03-18,7,4,1,6,7
Gunnedah,2026-03-18,8,7,4,1,6
Gunnedah,2026-03-18,9,7,4,8,2
Gunnedah,2026-03-18,10,5,1,3,7
Gunnedah,2026-03-18,11,3,8,7,6
Taree,2026-03-18,1,4,8,1,9
Taree,2026-03-18,2,6,8,5,2
Taree,2026-03-18,3,2,8,6,3
Taree,2026-03-18,4,3,8,6,1
Taree,2026-03-18,5,7,8,2,1
Taree,2026-03-18,6,4,3,1,6
Taree,2026-03-18,7,5,7,2,4
Taree,2026-03-18,8,7,1,2,6
Taree,2026-03-18,9,1,6,8,3
Taree,2026-03-18,10,6,2,1,5
Taree,2026-03-18,11,1,2,7,8
Taree,2026-03-18,12,2,3,1,8
Richmond,2026-03-18,1,2,1,3,6
Richmond,2026-03-18,2,7,5,1,2
Richmond,2026-03-18,3,4,5,7,2
Richmond,2026-03-18,4,2,1,7,8
Richmond,2026-03-18,5,3,5,1,8
Richmond,2026-03-18,6,5,2,4,1
Richmond,2026-03-18,7,6,7,2,1
Richmond,2026-03-18,8,1,2,8,7
Richmond,2026-03-18,9,6,1,7,3
Richmond,2026-03-18,10,6,8,2,9
Richmond,2026-03-18,11,1,5,2,8
Richmond,2026-03-18,12,6,1,5,3
Sale,2026-03-18,1,1,6,4,2
Sale,2026-03-18,2,5,4,8,2
Sale,2026-03-18,3,3,2,7,4
Sale,2026-03-18,4,1,6,5,7
Sale,2026-03-18,5,3,1,2,8
Sale,2026-03-18,6,6,4,1,8
Sale,2026-03-18,7,8,7,2,4
Sale,2026-03-18,8,4,2,8,6
Sale,2026-03-18,9,4,8,7,1
Sale,2026-03-18,10,3,8,6,2
Sale,2026-03-18,11,1,4,7,3
Sale,2026-03-18,12,4,8,6,1
Murray Bridge Straight,2026-03-18,1,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,2,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,3,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,4,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,5,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,6,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,7,ABD,ABD,ABD,ABD
Murray Bridge Straight,2026-03-18,8,ABD,ABD,ABD,ABD
Capalaba,2026-03-18,1,4,8,2,1
Capalaba,2026-03-18,2,3,5,6,4
Capalaba,2026-03-18,3,7,5,1,8
Capalaba,2026-03-18,4,6,1,8,2
Capalaba,2026-03-18,5,1,5,4,2
Capalaba,2026-03-18,6,3,2,8,1
Capalaba,2026-03-18,7,8,7,2,1
Capalaba,2026-03-18,8,6,4,5,8
Bendigo,2026-03-18,1,4,6,8,3
Bendigo,2026-03-18,2,3,2,5,1
Bendigo,2026-03-18,3,4,5,3,1
Bendigo,2026-03-18,4,8,7,5,3
Bendigo,2026-03-18,5,3,5,6,4
Bendigo,2026-03-18,6,7,8,2,4
Bendigo,2026-03-18,7,1,3,7,8
Bendigo,2026-03-18,8,8,7,6,2
Bendigo,2026-03-18,9,3,8,6,5
Bendigo,2026-03-18,10,3,7,2,8
Bendigo,2026-03-18,11,1,4,2,7
Bendigo,2026-03-18,12,6,4,2,1
Ladbrokes Q1 Lakeside,2026-03-18,1,3,8,1,5
Ladbrokes Q1 Lakeside,2026-03-18,2,4,7,5,6
Ladbrokes Q1 Lakeside,2026-03-18,3,4,2,1,7
Ladbrokes Q1 Lakeside,2026-03-18,4,5,4,1,7
Ladbrokes Q1 Lakeside,2026-03-18,5,1,9,5,2
Ladbrokes Q1 Lakeside,2026-03-18,6,5,3,4,8
Ladbrokes Q1 Lakeside,2026-03-18,7,3,4,7,8
Ladbrokes Q1 Lakeside,2026-03-18,8,4,5,9,6
Ladbrokes Q1 Lakeside,2026-03-18,9,7,8,6,4
Ladbrokes Q1 Lakeside,2026-03-18,10,7,4,9,6
Ladbrokes Q1 Lakeside,2026-03-18,11,5,7,1,8
Ladbrokes Q1 Lakeside,2026-03-18,12,1,7,8,2
Ballarat,2026-03-18,1,6,4,5,8
Ballarat,2026-03-18,2,8,3,5,1
Ballarat,2026-03-18,3,5,2,1,4
Ballarat,2026-03-18,4,8,4,1,3
Ballarat,2026-03-18,5,1,5,7,4
Ballarat,2026-03-18,6,3,1,6,8
Ballarat,2026-03-18,7,1,8,2,3
Ballarat,2026-03-18,8,5,8,3,7
Ballarat,2026-03-18,9,1,6,2,3
Ballarat,2026-03-18,10,2,5,6,7
Ballarat,2026-03-18,11,4,3,2,5
Ballarat,2026-03-18,12,4,6,7,8
Angle Park,2026-03-18,1,1,7,2,4
Angle Park,2026-03-18,2,1,5,4,2
Angle Park,2026-03-18,3,7,2,4,8
Angle Park,2026-03-18,4,2,5,1,8
Angle Park,2026-03-18,5,7,5,2,4
Angle Park,2026-03-18,6,7,2,1,8
Angle Park,2026-03-18,7,1,7,5,2
Angle Park,2026-03-18,8,2,1,5,8
Angle Park,2026-03-18,9,2,8,7,1
Angle Park,2026-03-18,10,8,2,7,1
Angle Park,2026-03-18,11,2,5,8,9
Angle Park,2026-03-18,12,7,10,2,4
Meadows,2026-03-18,1,4,7,8,1
Meadows,2026-03-18,2,1,8,7,5
Meadows,2026-03-18,3,3,2,1,4
Meadows,2026-03-18,4,7,2,6,4
Meadows,2026-03-18,5,8,5,2,1
Meadows,2026-03-18,6,1,4,8,7
Meadows,2026-03-18,7,6,7,5,3
Meadows,2026-03-18,8,1,6,3,7
Meadows,2026-03-18,9,2,8,7,5
Meadows,2026-03-18,10,2,7,4,1
Meadows,2026-03-18,11,5,8,7,1
Meadows,2026-03-18,12,1,2,6,8
Rockhampton,2026-03-18,1,1,5,4,7
Rockhampton,2026-03-18,2,1,6,2,4
Rockhampton,2026-03-18,3,2,1,7,5
Rockhampton,2026-03-18,4,6,8,7,3
Rockhampton,2026-03-18,5,8,2,3,4
Rockhampton,2026-03-18,6,3,8,1,4
Rockhampton,2026-03-18,7,2,1,4,3
Rockhampton,2026-03-18,8,7,2,6,1
Rockhampton,2026-03-18,9,3,2,1,8
