Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-05-17,1,2,5,3,8
Richmond,2026-05-17,2,6,1,2,8
Richmond,2026-05-17,3,3,7,8,5
Richmond,2026-05-17,4,6,7,4,2
Richmond,2026-05-17,5,7,3,4,1
Richmond,2026-05-17,6,2,8,7,4
Richmond,2026-05-17,7,2,7,8,6
Richmond,2026-05-17,8,8,3,5,4
Richmond,2026-05-17,9,1,8,2,3
Richmond,2026-05-17,10,6,1,2,5
Grafton,2026-05-17,1,5,8,4,2
Grafton,2026-05-17,2,1,8,7,5
Grafton,2026-05-17,3,8,7,3,2
Grafton,2026-05-17,4,4,8,2,7
Grafton,2026-05-17,5,3,1,4,5
Grafton,2026-05-17,6,5,7,6,4
Grafton,2026-05-17,7,2,8,3,7
Grafton,2026-05-17,8,4,3,2,1
Grafton,2026-05-17,9,1,2,8,7
Healesville,2026-05-17,1,1,8,5,4
Healesville,2026-05-17,2,2,5,3,8
Healesville,2026-05-17,3,8,7,4,6
Healesville,2026-05-17,4,4,8,2,1
Healesville,2026-05-17,5,1,4,2,7
Healesville,2026-05-17,6,3,6,8,4
Healesville,2026-05-17,7,2,8,6,1
Healesville,2026-05-17,8,7,1,4,8
Healesville,2026-05-17,9,7,2,8,6
Healesville,2026-05-17,10,5,8,2,3
Healesville,2026-05-17,11,7,8,2,5
Healesville,2026-05-17,12,8,7,3,4
Capalaba,2026-05-17,1,6,1,4,7
Capalaba,2026-05-17,2,7,8,2,5
Capalaba,2026-05-17,3,7,2,1,4
Capalaba,2026-05-17,4,1,8,4,5
Capalaba,2026-05-17,5,8,7,1,3
Capalaba,2026-05-17,6,5,1,9,4
Capalaba,2026-05-17,7,1,4,8,6
Capalaba,2026-05-17,8,8,3,4,7
Capalaba,2026-05-17,9,6,4,3,8
Mt Gambier,2026-05-17,1,4,8,2,5
Mt Gambier,2026-05-17,2,6,2,4,1
Mt Gambier,2026-05-17,3,5,4,2,7
Mt Gambier,2026-05-17,4,7,5,3,1
Mt Gambier,2026-05-17,5,2,8,1,10
Mt Gambier,2026-05-17,6,7,4,5,8
Mt Gambier,2026-05-17,7,4,3,1,6
Mt Gambier,2026-05-17,8,7,1,8,2
Mt Gambier,2026-05-17,9,2,6,8,1
Mt Gambier,2026-05-17,10,4,6,8,1
Rockhampton,2026-05-17,1,1,2,7,6
Rockhampton,2026-05-17,2,1,4,3,8
Rockhampton,2026-05-17,3,6,2,1,3
Rockhampton,2026-05-17,4,3,1,7,8
Rockhampton,2026-05-17,5,2,7,3,8
Rockhampton,2026-05-17,6,8,1,6,2
Rockhampton,2026-05-17,7,3,8,2,7
Rockhampton,2026-05-17,8,3,2,6,4
Rockhampton,2026-05-17,9,7,5,1,2
Murray Bridge,2026-05-17,1,2,8,5,4
Murray Bridge,2026-05-17,2,3,4,6,8
Murray Bridge,2026-05-17,3,6,1,2,8
Murray Bridge,2026-05-17,4,1,5,3,7
Murray Bridge,2026-05-17,5,1,7,5,4
Murray Bridge,2026-05-17,6,2,1,8,7
Murray Bridge,2026-05-17,7,2,1,8,6
Murray Bridge,2026-05-17,8,7,1,4,5
Murray Bridge,2026-05-17,9,3,2,6,4
Murray Bridge,2026-05-17,10,6,2,1,3
Murray Bridge,2026-05-17,11,2,7,8,1
Murray Bridge,2026-05-17,12,7,4,5,2
Sale,2026-05-17,1,2,3,4,8
Sale,2026-05-17,2,7,5,2,3
Sale,2026-05-17,3,2,1,8,6
Sale,2026-05-17,4,7,6,8,2
Sale,2026-05-17,5,2,1,7,8
Sale,2026-05-17,6,1,2,8,6
Sale,2026-05-17,7,3,1,7,2
Sale,2026-05-17,8,2,4,7,6
Sale,2026-05-17,9,7,5,3,1
Sale,2026-05-17,10,1,3,2,6
Sale,2026-05-17,11,6,2,5,1
Sale,2026-05-17,12,1,4,2,3
Q Parklands,2026-05-17,1,8,5,2,1
Q Parklands,2026-05-17,2,7,1,8,2
Q Parklands,2026-05-17,3,5,8,3,6
Q Parklands,2026-05-17,4,4,5,1,2
Q Parklands,2026-05-17,5,2,4,8,5
Q Parklands,2026-05-17,6,7,1,6,3
Q Parklands,2026-05-17,7,4,2,1,3
Q Parklands,2026-05-17,8,1,5,6,7
Q Parklands,2026-05-17,9,2,8,7,4
Q Parklands,2026-05-17,10,5,8,3,2
Q Parklands,2026-05-17,11,2,4,5,3
Q Parklands,2026-05-17,12,2,1,6,5
Darwin,2026-05-17,1,2,7,1,4
Darwin,2026-05-17,2,2,8,1,6
Darwin,2026-05-17,3,7,8,5,1
Darwin,2026-05-17,4,8,2,4,3
Darwin,2026-05-17,5,8,1,2,5
Darwin,2026-05-17,6,4,5,8,1
