Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-05-01,1,4,2,1,7
Goulburn,2026-05-01,2,7,6,2,4
Goulburn,2026-05-01,3,4,8,7,1
Goulburn,2026-05-01,4,3,8,1,6
Goulburn,2026-05-01,5,8,7,3,2
Goulburn,2026-05-01,6,5,4,1,2
Goulburn,2026-05-01,7,5,4,6,8
Goulburn,2026-05-01,8,3,8,4,6
Goulburn,2026-05-01,9,8,7,3,1
Goulburn,2026-05-01,10,1,2,5,6
Goulburn,2026-05-01,11,8,1,3,2
Goulburn,2026-05-01,12,1,6,2,8
Richmond,2026-05-01,1,1,5,3,7
Richmond,2026-05-01,2,7,2,1,6
Richmond,2026-05-01,3,9,7,1,2
Richmond,2026-05-01,4,6,8,3,7
Richmond,2026-05-01,5,7,2,1,8
Richmond,2026-05-01,6,3,7,2,1
Richmond,2026-05-01,7,6,1,2,7
Richmond,2026-05-01,8,5,4,7,2
Richmond,2026-05-01,9,2,8,7,4
Richmond,2026-05-01,10,6,7,8,5
Richmond,2026-05-01,11,3,7,6,1
The Gardens,2026-05-01,1,4,8,5,3
The Gardens,2026-05-01,2,1,3,6,5
The Gardens,2026-05-01,3,5,4,1,6
The Gardens,2026-05-01,4,2,4,7,8
The Gardens,2026-05-01,5,7,8,3,1
The Gardens,2026-05-01,6,7,5,8,4
The Gardens,2026-05-01,7,4,7,6,3
The Gardens,2026-05-01,8,7,2,1,6
The Gardens,2026-05-01,9,2,8,7,1
The Gardens,2026-05-01,10,1,5,7,4
The Gardens,2026-05-01,11,5,8,7,4
The Gardens,2026-05-01,12,3,8,5,6
Wagga,2026-05-01,1,6,7,8,3
Wagga,2026-05-01,2,6,3,5,1
Wagga,2026-05-01,3,7,8,2,1
Wagga,2026-05-01,4,1,4,2,7
Wagga,2026-05-01,5,7,4,8,5
Wagga,2026-05-01,6,6,8,4,1
Wagga,2026-05-01,7,8,3,6,7
Wagga,2026-05-01,8,7,8,5,6
Wagga,2026-05-01,9,2,3,7,5
Wagga,2026-05-01,10,1,8,7,5
Wagga,2026-05-01,11,4,1,3,2
Healesville,2026-05-01,1,1,6,3,5
Healesville,2026-05-01,2,2,7,8,3
Healesville,2026-05-01,3,7,4,2,6
Healesville,2026-05-01,4,7,5,2,8
Healesville,2026-05-01,5,7,2,6,4
Healesville,2026-05-01,6,5,7,8,1
Healesville,2026-05-01,7,2,1,8,7
Healesville,2026-05-01,8,8,7,2,5
Healesville,2026-05-01,9,8,2,7,3
Healesville,2026-05-01,10,1,2,3,5
Healesville,2026-05-01,11,8,7,6,4
Healesville,2026-05-01,12,8,7,2,4
Townsville,2026-05-01,1,6,1,7,2
Townsville,2026-05-01,2,5,1,2,8
Townsville,2026-05-01,3,8,7,4,3
Townsville,2026-05-01,4,2,5,6,7
Townsville,2026-05-01,5,4,5,6,7
Townsville,2026-05-01,6,2,6,1,7
Townsville,2026-05-01,7,6,1,2,8
Townsville,2026-05-01,8,7,6,8,1
Townsville,2026-05-01,9,3,1,2,7
Townsville,2026-05-01,10,1,6,2,7
Townsville,2026-05-01,11,3,1,6,8
Townsville,2026-05-01,12,1,7,4,2
Q Lakeside,2026-05-01,1,6,5,4,2
Q Lakeside,2026-05-01,2,5,6,1,7
Q Lakeside,2026-05-01,3,3,6,4,5
Q Lakeside,2026-05-01,4,4,8,7,2
Q Lakeside,2026-05-01,5,8,1,5,2
Q Lakeside,2026-05-01,6,5,1,4,2
Q Lakeside,2026-05-01,7,8,7,3,4
Q Lakeside,2026-05-01,8,7,3,5,6
Q Lakeside,2026-05-01,9,1,4,8,2
Q Lakeside,2026-05-01,10,8,2,1,5
Q Lakeside,2026-05-01,11,6,5,4,8
Q Lakeside,2026-05-01,12,8,1,6,3
Traralgon,2026-05-01,1,1,7,2,6
Traralgon,2026-05-01,2,1,5,2,7
Traralgon,2026-05-01,3,3,4,2,6
Traralgon,2026-05-01,4,6,5,8,7
Traralgon,2026-05-01,5,2,1,4,6
Traralgon,2026-05-01,6,2,3,5,4
Traralgon,2026-05-01,7,5,4,2,3
Traralgon,2026-05-01,8,2,4,8,1
Traralgon,2026-05-01,9,1,4,5,2
Traralgon,2026-05-01,10,4,3,6,7
Traralgon,2026-05-01,11,3,5,4,7
Traralgon,2026-05-01,12,8,1,3,5
Murray Bridge,2026-05-01,1,2,7,3,1
Murray Bridge,2026-05-01,2,2,3,1,5
Murray Bridge,2026-05-01,3,7,1,2,6
Murray Bridge,2026-05-01,4,3,2,8,5
Murray Bridge,2026-05-01,5,6,4,7,2
Murray Bridge,2026-05-01,6,1,8,3,7
Murray Bridge,2026-05-01,7,8,9,7,1
Murray Bridge,2026-05-01,8,4,2,1,3
Murray Bridge,2026-05-01,9,3,7,4,8
Murray Bridge,2026-05-01,10,4,1,5,7
Murray Bridge,2026-05-01,11,4,2,5,8
Murray Bridge,2026-05-01,12,8,6,4,1
Bendigo,2026-05-01,1,7,8,3,6
Bendigo,2026-05-01,2,8,1,3,2
Bendigo,2026-05-01,3,6,1,7,2
Bendigo,2026-05-01,4,7,8,6,3
Bendigo,2026-05-01,5,1,2,3,8
Bendigo,2026-05-01,6,4,1,2,5
Bendigo,2026-05-01,7,3,2,5,8
Bendigo,2026-05-01,8,6,1,2,4
Bendigo,2026-05-01,9,2,1,4,8
Bendigo,2026-05-01,10,3,7,1,2
Bendigo,2026-05-01,11,1,2,4,3
Bendigo,2026-05-01,12,5,6,8,7
Geelong,2026-05-01,1,3,8,7,1
Geelong,2026-05-01,2,7,1,3,2
Geelong,2026-05-01,3,7,5,4,1
Geelong,2026-05-01,4,1,2,8,6
Geelong,2026-05-01,5,1,2,3,8
Geelong,2026-05-01,6,1,2,6,4
Geelong,2026-05-01,7,8,2,4,6
Geelong,2026-05-01,8,3,4,8,1
Geelong,2026-05-01,9,6,2,5,3
Geelong,2026-05-01,10,8,6,5,7
Geelong,2026-05-01,11,8,2,4,7
Geelong,2026-05-01,12,4,8,7,3
Mandurah,2026-05-01,1,8,2,5,4
Mandurah,2026-05-01,2,2,4,1,7
Mandurah,2026-05-01,3,5,1,2,4
Mandurah,2026-05-01,4,5,2,3,7
Mandurah,2026-05-01,5,2,8,7,6
Mandurah,2026-05-01,6,7,6,3,4
Mandurah,2026-05-01,7,1,2,8,6
Mandurah,2026-05-01,8,1,3,5,8
