Track,Date,Race,Winner,2nd,3rd,4th
Bendigo,2026-01-28,10,6,5,8,2.0
Sale,2026-01-28,1,4,5,6,7.0
Sale,2026-01-28,2,8,4,6,1.0
Sale,2026-01-28,3,6,2,8,4.0
Sale,2026-01-28,4,1,4,8,2.0
Sale,2026-01-28,5,2,8,4,7.0
Sale,2026-01-28,6,5,7,3,8.0
Sale,2026-01-28,7,1,8,2,4.0
Sale,2026-01-28,8,5,4,8,7.0
Sale,2026-01-28,9,1,8,4,7.0
Sale,2026-01-28,10,2,1,4,8.0
Murray Bridge Straight,2026-01-28,1,5,2,7,8.0
Murray Bridge Straight,2026-01-28,2,8,2,1,6.0
Murray Bridge Straight,2026-01-28,3,1,8,2,6.0
Murray Bridge Straight,2026-01-28,4,4,6,1,2.0
Murray Bridge Straight,2026-01-28,5,8,7,4,2.0
Murray Bridge Straight,2026-01-28,6,5,7,2,8.0
Murray Bridge Straight,2026-01-28,7,5,7,8,4.0
Murray Bridge Straight,2026-01-28,8,2,7,4,1.0
BetDeluxe Capalaba,2026-01-28,1,3,8,4,7.0
BetDeluxe Capalaba,2026-01-28,2,5,2,4,7.0
BetDeluxe Capalaba,2026-01-28,3,5,8,7,4.0
BetDeluxe Capalaba,2026-01-28,4,2,8,6,4.0
BetDeluxe Capalaba,2026-01-28,5,3,7,4,2.0
BetDeluxe Capalaba,2026-01-28,6,1,4,5,3.0
BetDeluxe Capalaba,2026-01-28,7,1,4,3,7.0
BetDeluxe Capalaba,2026-01-28,8,4,3,1,2.0
BetDeluxe Capalaba,2026-01-28,9,2,4,7,8.0
BetDeluxe Capalaba,2026-01-28,10,7,1,5,8.0
Geelong,2026-01-28,1,2,1,5,7.0
Geelong,2026-01-28,2,7,2,5,4.0
Geelong,2026-01-28,3,4,5,2,6.0
Geelong,2026-01-28,4,8,6,4,1.0
Geelong,2026-01-28,5,6,7,3,1.0
Geelong,2026-01-28,6,5,7,4,3.0
Geelong,2026-01-28,7,1,5,8,4.0
Geelong,2026-01-28,8,9,7,1,6.0
Geelong,2026-01-28,9,3,2,8,1.0
Geelong,2026-01-28,10,1,4,6,8.0
Geelong,2026-01-28,11,5,7,8,6.0
Geelong,2026-01-28,12,3,6,1,5.0
Ladbrokes Q1 Lakeside,2026-01-28,1,1,6,7,4.0
Ladbrokes Q1 Lakeside,2026-01-28,2,7,8,4,3.0
Ladbrokes Q1 Lakeside,2026-01-28,3,6,2,3,1.0
Ladbrokes Q1 Lakeside,2026-01-28,4,1,6,5,4.0
Ladbrokes Q1 Lakeside,2026-01-28,5,4,5,3,6.0
Ladbrokes Q1 Lakeside,2026-01-28,6,6,3,4,8.0
Ladbrokes Q1 Lakeside,2026-01-28,7,8,2,6,1.0
Ladbrokes Q1 Lakeside,2026-01-28,8,5,8,9,1.0
Ladbrokes Q1 Lakeside,2026-01-28,9,7,1,9,6.0
Ladbrokes Q1 Lakeside,2026-01-28,10,4,1,6,2.0
Ladbrokes Q1 Lakeside,2026-01-28,11,1,5,3,4.0
Ladbrokes Q1 Lakeside,2026-01-28,12,3,2,7,1.0
Ballarat,2026-01-28,1,10,4,7,8.0
Ballarat,2026-01-28,2,6,7,5,1.0
Ballarat,2026-01-28,3,1,4,6,3.0
Ballarat,2026-01-28,4,1,8,3,4.0
Ballarat,2026-01-28,5,4,3,1,5.0
Ballarat,2026-01-28,6,4,1,5,7.0
Ballarat,2026-01-28,7,1,3,9,2.0
Ballarat,2026-01-28,8,7,5,1,6.0
Ballarat,2026-01-28,9,6,3,2,1.0
Ballarat,2026-01-28,10,5,3,1,6.0
Ballarat,2026-01-28,11,1,2,4,3.0
Ballarat,2026-01-28,12,4,2,1,8.0
Meadows,2026-01-28,1,7,8,6,4.0
Meadows,2026-01-28,2,2,1,4,6.0
Meadows,2026-01-28,3,4,1,6,8.0
Meadows,2026-01-28,4,6,1,8,2.0
Meadows,2026-01-28,5,2,1,5,4.0
Meadows,2026-01-28,6,5,4,1,2.0
Meadows,2026-01-28,7,8,7,5,1.0
Meadows,2026-01-28,8,8,1,5,4.0
Gawler,2026-01-28,1,8,1,6,4.0
Gawler,2026-01-28,2,6,1,8,4.0
Gawler,2026-01-28,3,8,2,4,6.0
Gawler,2026-01-28,4,2,4,5,1.0
Gawler,2026-01-28,5,8,2,4,5.0
Gawler,2026-01-28,6,5,2,7,8.0
Gawler,2026-01-28,7,8,3,2,6.0
Gawler,2026-01-28,8,3,2,6,7.0
Gawler,2026-01-28,9,7,3,5,1.0
Gawler,2026-01-28,10,1,4,6,8.0
Gawler,2026-01-28,11,7,1,5,3.0
Gawler,2026-01-28,12,4,8,7,1.0
Darwin,2026-01-28,1,7,8,4,9.0
Darwin,2026-01-28,2,2,1,4,7.0
Darwin,2026-01-28,3,8,1,2,5.0
Darwin,2026-01-28,4,1,7,8,5.0
Darwin,2026-01-28,5,8,1,2,
Darwin,2026-01-28,6,5,2,8,7.0
BetDeluxe Rockhampton,2026-01-28,1,5,8,7,2.0
BetDeluxe Rockhampton,2026-01-28,2,6,8,2,5.0
BetDeluxe Rockhampton,2026-01-28,3,6,5,3,7.0
BetDeluxe Rockhampton,2026-01-28,4,2,3,1,8.0
BetDeluxe Rockhampton,2026-01-28,5,7,2,3,1.0
BetDeluxe Rockhampton,2026-01-28,6,1,6,8,5.0
BetDeluxe Rockhampton,2026-01-28,7,2,4,5,3.0
BetDeluxe Rockhampton,2026-01-28,8,7,2,8,4.0
BetDeluxe Rockhampton,2026-01-28,9,5,6,2,8.0
BetDeluxe Rockhampton,2026-01-28,10,7,4,8,6.0
BetDeluxe Rockhampton,2026-01-28,11,4,2,3,1.0
Cannington,2026-01-28,1,1,3,5,4.0
Cannington,2026-01-28,2,4,7,1,5.0
Cannington,2026-01-28,3,4,5,2,1.0
Cannington,2026-01-28,4,5,8,1,6.0
Cannington,2026-01-28,5,1,6,3,2.0
Cannington,2026-01-28,6,3,4,5,7.0
Cannington,2026-01-28,7,2,1,4,8.0
